CustomerID,Country,CountryGroup,MonetaryValue,FirstOrderDate,LastOrderDate,Recency,Freq
16861,United Kingdom,UK,151.65,2011-07-04,2011-10-11,-60.0,0.08860759493670886
16863,United Kingdom,UK,481.35,2010-12-08,2011-11-08,-32.0,0.03825136612021858
16866,United Kingdom,UK,207.73999999999998,2011-07-01,2011-07-22,-141.0,0.13043478260869565
16869,United Kingdom,UK,805.6199999999999,2011-06-17,2011-11-17,-23.0,0.16
16871,United Kingdom,UK,2761.49,2011-03-14,2011-11-17,-23.0,0.12962962962962962
16872,United Kingdom,UK,680.02,2011-06-08,2011-09-23,-78.0,0.11413043478260869
16873,United Kingdom,UK,7066.309999999998,2010-12-10,2011-12-05,-5.0,0.11538461538461539
16875,United Kingdom,UK,2023.47,2011-01-04,2011-10-03,-68.0,0.08259587020648967
16877,United Kingdom,UK,853.7199999999998,2011-05-15,2011-11-27,-13.0,0.20192307692307693
16878,United Kingdom,UK,0.0,2011-09-16,2011-09-16,-85.0,0.08333333333333333
16880,United Kingdom,UK,1519.0800000000002,2011-06-03,2011-11-09,-31.0,0.2222222222222222
16881,United Kingdom,UK,432.0,2011-10-04,2011-10-04,-67.0,0.10606060606060606
16882,United Kingdom,UK,705.1199999999998,2011-01-26,2011-10-04,-67.0,0.06624605678233439
16883,United Kingdom,UK,276.72999999999996,2010-12-03,2011-06-05,-188.0,0.03773584905660378
16884,United Kingdom,UK,429.84,2011-11-02,2011-11-02,-38.0,0.1891891891891892
16885,United Kingdom,UK,471.50999999999965,2010-12-17,2011-11-24,-16.0,0.058823529411764705
16887,United Kingdom,UK,194.87999999999997,2011-11-04,2011-11-04,-36.0,0.19999999999999998
16889,United Kingdom,UK,1578.6700000000005,2011-01-07,2011-05-29,-195.0,0.0625
16891,United Kingdom,UK,809.7000000000004,2010-12-03,2011-12-08,-2.0,0.09433962264150944
16892,United Kingdom,UK,496.8399999999997,2011-06-09,2011-12-08,-2.0,0.15300546448087432
16893,United Kingdom,UK,145.93000000000004,2010-12-08,2010-12-08,-367.0,0.01912568306010929
16895,United Kingdom,UK,219.14,2011-10-06,2011-10-06,-65.0,0.109375
16897,United Kingdom,UK,213.03000000000006,2011-01-30,2011-01-30,-314.0,0.022364217252396165
16898,United Kingdom,UK,444.46,2010-12-06,2011-11-13,-27.0,0.057065217391304345
16899,United Kingdom,UK,1281.5599999999997,2010-12-14,2011-12-02,-8.0,0.11666666666666667
16900,United Kingdom,UK,187.6900000000003,2011-10-07,2011-11-23,-17.0,0.3333333333333333
16902,United Kingdom,UK,1706.88,2011-08-15,2011-08-15,-117.0,0.06034482758620689
16903,United Kingdom,UK,373.24,2011-11-10,2011-11-10,-30.0,0.24137931034482757
16904,United Kingdom,UK,3739.2699999999977,2010-12-07,2011-12-05,-5.0,0.2670299727520436
16905,United Kingdom,UK,3085.479999999998,2010-12-03,2011-12-04,-6.0,0.11320754716981132
16906,United Kingdom,UK,579.7700000000002,2011-04-05,2011-09-19,-82.0,0.11290322580645161
16907,United Kingdom,UK,981.6500000000001,2010-12-09,2011-11-10,-30.0,0.0958904109589041
16909,United Kingdom,UK,364.14000000000004,2011-09-28,2011-09-28,-73.0,0.09722222222222221
16910,United Kingdom,UK,1510.060000000002,2011-09-09,2011-12-05,-5.0,0.6153846153846154
16912,United Kingdom,UK,2528.6700000000014,2011-01-20,2011-11-11,-29.0,0.13003095975232198
16913,United Kingdom,UK,113.44000000000001,2011-02-22,2011-02-22,-291.0,0.02413793103448276
16914,United Kingdom,UK,208.46,2011-11-03,2011-11-03,-37.0,0.19444444444444442
16915,United Kingdom,UK,621.6800000000001,2011-03-01,2011-11-30,-10.0,0.14840989399293286
16916,United Kingdom,UK,576.2600000000002,2010-12-02,2011-11-16,-24.0,0.03763440860215054
16917,United Kingdom,UK,391.5200000000001,2011-03-08,2011-03-08,-277.0,0.025362318840579712
16918,United Kingdom,UK,1043.3399999999997,2011-01-26,2011-10-21,-50.0,0.11041009463722397
16919,United Kingdom,UK,2596.45,2010-12-06,2011-07-06,-157.0,0.20923913043478262
16921,United Kingdom,UK,169.79000000000002,2011-10-09,2011-10-09,-62.0,0.11475409836065574
16923,United Kingdom,UK,6666.829999999993,2010-12-12,2011-11-27,-13.0,0.3287292817679558
16924,United Kingdom,UK,739.4999999999998,2011-09-16,2011-11-18,-22.0,0.25
16926,United Kingdom,UK,230.25000000000003,2010-12-03,2010-12-03,-372.0,0.01886792452830189
16927,United Kingdom,UK,543.0500000000001,2010-12-13,2011-08-16,-116.0,0.05817174515235457
16928,United Kingdom,UK,2781.499999999998,2010-12-01,2011-09-20,-81.0,0.3190348525469169
16929,United Kingdom,UK,1295.3900000000006,2011-07-07,2011-12-06,-4.0,0.3161290322580645
16930,United Kingdom,UK,380.55,2011-10-02,2011-11-13,-27.0,0.20588235294117646
16931,United Kingdom,UK,4604.219999999989,2010-12-05,2011-12-04,-6.0,0.3794037940379404
16932,United Kingdom,UK,161.93999999999997,2011-10-17,2011-10-17,-54.0,0.1320754716981132
16933,United Kingdom,UK,530.0799999999998,2011-04-14,2011-12-08,-2.0,0.05857740585774058
16934,United Kingdom,UK,950.93,2011-10-16,2011-10-16,-55.0,0.12962962962962962
16936,United Kingdom,UK,262.68,2011-11-14,2011-11-14,-26.0,0.28
16938,United Kingdom,UK,1903.1300000000012,2011-02-04,2011-12-01,-9.0,0.06818181818181818
16940,United Kingdom,UK,3049.8800000000006,2011-02-23,2011-10-18,-53.0,0.0726643598615917
16942,United Kingdom,UK,1894.1100000000017,2011-04-26,2011-11-27,-13.0,0.24669603524229078
16943,United Kingdom,UK,816.7299999999999,2011-01-25,2011-05-12,-212.0,0.0660377358490566
16945,United Kingdom,UK,4345.500000000008,2010-12-16,2011-11-18,-22.0,0.25418994413407825
16947,United Kingdom,UK,406.48000000000013,2011-04-18,2011-04-18,-236.0,0.029787234042553193
16948,United Kingdom,UK,435.02,2011-01-18,2011-07-24,-139.0,0.06461538461538462
16949,United Kingdom,UK,1161.2700000000002,2011-01-27,2011-12-06,-4.0,0.1329113924050633
16950,United Kingdom,UK,1178.56,2010-12-07,2011-10-14,-57.0,0.05722070844686648
16951,United Kingdom,UK,1262.7500000000014,2011-02-08,2011-07-28,-135.0,0.06907894736842105
16952,United Kingdom,UK,167.61,2011-08-22,2011-08-22,-110.0,0.06422018348623854
16953,United Kingdom,UK,20.8,2011-11-09,2011-11-09,-31.0,0.23333333333333334
16954,United Kingdom,UK,2085.0800000000004,2010-12-15,2011-12-09,-1.0,0.15598885793871867
16955,United Kingdom,UK,493.67,2010-12-01,2011-06-08,-185.0,0.07506702412868632
16956,United Kingdom,UK,292.34000000000003,2011-11-22,2011-11-22,-18.0,0.4117647058823529
16957,United Kingdom,UK,416.64,2011-03-03,2011-04-14,-240.0,0.0498220640569395
16959,United Kingdom,UK,117.35000000000001,2011-09-13,2011-09-13,-88.0,0.08045977011494253
16960,United Kingdom,UK,507.04999999999995,2011-04-01,2011-11-01,-39.0,0.08333333333333333
16961,United Kingdom,UK,234.17,2011-08-15,2011-08-15,-117.0,0.06034482758620689
16963,United Kingdom,UK,110.55000000000001,2011-06-05,2011-06-05,-188.0,0.0374331550802139
16965,United Kingdom,UK,201.19,2011-04-27,2011-04-27,-227.0,0.030973451327433628
16966,United Kingdom,UK,2148.4700000000003,2011-04-13,2011-12-01,-9.0,0.20416666666666666
16967,United Kingdom,UK,319.0199999999999,2011-06-03,2011-06-03,-190.0,0.037037037037037035
16968,United Kingdom,UK,439.4300000000001,2011-08-24,2011-12-05,-5.0,0.1308411214953271
16969,United Kingdom,UK,650.4100000000002,2011-06-01,2011-10-31,-40.0,0.10994764397905758
16971,United Kingdom,UK,232.20999999999987,2011-11-01,2011-11-01,-39.0,0.18421052631578946
16976,United Kingdom,UK,251.51999999999998,2011-03-17,2011-03-17,-268.0,0.026217228464419477
16978,United Kingdom,UK,344.33,2011-09-23,2011-09-23,-78.0,0.09090909090909091
16979,United Kingdom,UK,1809.0500000000004,2011-02-15,2011-12-06,-4.0,0.14141414141414144
16980,United Kingdom,UK,1078.9600000000005,2011-02-21,2011-03-29,-256.0,0.04810996563573883
16982,United Kingdom,UK,384.06,2011-10-10,2011-10-10,-61.0,0.11666666666666667
16983,United Kingdom,UK,1920.2000000000003,2010-12-05,2011-11-27,-13.0,0.13279132791327913
16984,United Kingdom,UK,4392.419999999997,2011-08-01,2011-09-12,-89.0,0.1076923076923077
16985,United Kingdom,UK,5461.620000000001,2010-12-16,2011-11-22,-18.0,0.13687150837988826
16986,United Kingdom,UK,1873.2,2011-11-09,2011-11-10,-30.0,0.4666666666666667
16987,United Kingdom,UK,1625.0500000000004,2011-05-18,2011-12-06,-4.0,0.20487804878048782
16988,United Kingdom,UK,126.12,2011-12-04,2011-12-04,-6.0,1.4000000000000001
16989,United Kingdom,UK,1133.25,2011-07-12,2011-12-02,-8.0,0.28
16990,United Kingdom,UK,179.0,2011-05-05,2011-05-05,-219.0,0.03211009174311927
16992,United Kingdom,UK,1601.86,2011-02-28,2011-11-29,-11.0,0.12323943661971831
16996,United Kingdom,UK,1427.46,2010-12-21,2011-11-09,-31.0,0.09915014164305949
16997,United Kingdom,UK,702.0,2011-01-18,2011-02-24,-289.0,0.06461538461538462
16998,United Kingdom,UK,287.02,2011-02-08,2011-07-13,-150.0,0.06907894736842105
16999,United Kingdom,UK,484.82000000000005,2011-09-26,2011-11-16,-24.0,0.1891891891891892
17001,United Kingdom,UK,3989.5700000000006,2010-12-16,2011-12-09,-1.0,0.21508379888268156
17002,United Kingdom,UK,1487.78,2011-02-22,2011-09-15,-86.0,0.07241379310344828
17004,United Kingdom,UK,1412.9399999999996,2011-09-08,2011-10-24,-47.0,0.15217391304347827
17006,United Kingdom,UK,781.7800000000001,2011-09-25,2011-12-05,-5.0,0.37333333333333335
17007,United Kingdom,UK,877.4300000000001,2010-12-17,2011-10-20,-51.0,0.09803921568627451
17010,United Kingdom,UK,185.46,2011-11-21,2011-11-21,-19.0,0.38888888888888884
17011,United Kingdom,UK,270.90000000000003,2011-11-09,2011-11-09,-31.0,0.23333333333333334
17014,United Kingdom,UK,565.5799999999998,2011-10-04,2011-12-01,-9.0,0.3181818181818182
17015,United Kingdom,UK,1842.5599999999997,2011-06-07,2011-11-11,-29.0,0.11351351351351352
17017,United Kingdom,UK,8574.110000000002,2010-12-02,2011-12-07,-3.0,0.3010752688172043
17018,United Kingdom,UK,920.0999999999998,2011-01-18,2011-10-30,-41.0,0.043076923076923075
17019,United Kingdom,UK,1272.6100000000013,2010-12-06,2011-11-28,-12.0,0.07608695652173914
17022,United Kingdom,UK,71.0,2011-11-08,2011-11-08,-32.0,0.22580645161290322
17024,United Kingdom,UK,95.85,2011-07-05,2011-10-25,-46.0,0.1337579617834395
17025,United Kingdom,UK,357.77,2010-12-01,2011-10-10,-61.0,0.03753351206434316
17026,United Kingdom,UK,154.82999999999998,2010-12-05,2011-06-07,-186.0,0.037940379403794036
17027,United Kingdom,UK,848.5899999999995,2011-01-26,2011-09-22,-79.0,0.11041009463722397
17029,United Kingdom,UK,716.0,2011-04-17,2011-08-21,-111.0,0.059322033898305086
17030,United Kingdom,UK,146.87,2011-10-07,2011-10-07,-64.0,0.1111111111111111
17031,United Kingdom,UK,380.35,2011-07-08,2011-11-28,-12.0,0.09090909090909091
17033,United Kingdom,UK,1030.1399999999999,2010-12-15,2011-09-14,-87.0,0.058495821727019504
17034,United Kingdom,UK,734.57,2011-02-25,2011-11-23,-17.0,0.07317073170731708
17035,United Kingdom,UK,388.33000000000004,2011-02-01,2011-04-08,-246.0,0.04501607717041801
17037,United Kingdom,UK,1253.2199999999996,2011-09-13,2011-09-13,-88.0,0.08045977011494253
17038,United Kingdom,UK,112.40000000000003,2011-11-09,2011-11-09,-31.0,0.23333333333333334
17040,United Kingdom,UK,449.7299999999999,2011-07-25,2011-07-25,-138.0,0.051094890510948905
17041,United Kingdom,UK,1065.77,2010-12-14,2011-11-13,-27.0,0.058333333333333334
17042,United Kingdom,UK,1044.3800000000003,2011-04-06,2011-12-07,-3.0,0.1417004048582996
17043,United Kingdom,UK,1735.1799999999998,2011-03-18,2011-11-07,-33.0,0.10526315789473684
17044,United Kingdom,UK,897.43,2011-11-14,2011-11-14,-26.0,0.28
17045,United Kingdom,UK,339.44,2011-04-06,2011-08-18,-114.0,0.08502024291497975
17046,United Kingdom,UK,642.0199999999999,2011-07-05,2011-07-05,-158.0,0.0445859872611465
17047,United Kingdom,UK,1100.9,2011-05-18,2011-09-15,-86.0,0.06829268292682927
17048,United Kingdom,UK,864.3199999999998,2011-01-12,2011-08-14,-118.0,0.0634441087613293
17049,United Kingdom,UK,5594.780000000006,2011-03-09,2011-12-07,-3.0,0.20363636363636364
17050,United Kingdom,UK,3228.8399999999997,2011-02-13,2011-09-04,-97.0,0.14046822742474918
17051,United Kingdom,UK,247.14,2011-05-29,2011-05-29,-195.0,0.03608247422680412
17052,United Kingdom,UK,413.75000000000006,2011-11-11,2011-11-11,-29.0,0.25
17053,United Kingdom,UK,496.37999999999994,2011-08-01,2011-08-01,-131.0,0.05384615384615385
17054,United Kingdom,UK,1353.8300000000004,2011-04-08,2011-11-11,-29.0,0.14285714285714285
17058,United Kingdom,UK,1179.8899999999999,2011-04-14,2011-09-19,-82.0,0.08786610878661087
17059,United Kingdom,UK,3095.0399999999995,2010-12-05,2011-11-10,-30.0,0.0948509485094851
17060,United Kingdom,UK,234.24,2011-03-18,2011-03-18,-267.0,0.02631578947368421
17061,United Kingdom,UK,5116.129999999999,2011-04-21,2011-09-27,-74.0,0.27155172413793105
17062,United Kingdom,UK,534.4699999999999,2010-12-05,2011-01-30,-314.0,0.07588075880758807
17063,United Kingdom,UK,1421.5899999999992,2011-02-23,2011-11-18,-22.0,0.09688581314878893
17064,United Kingdom,UK,859.3500000000003,2011-01-16,2011-10-12,-59.0,0.06422018348623854
17068,United Kingdom,UK,4531.340000000004,2010-12-06,2011-11-27,-13.0,0.39945652173913043
17069,United Kingdom,UK,2655.2200000000007,2010-12-01,2011-11-11,-29.0,0.13136729222520105
17070,United Kingdom,UK,312.14,2011-08-17,2011-08-17,-115.0,0.06140350877192982
17071,United Kingdom,UK,2385.480000000001,2011-02-03,2011-11-11,-29.0,0.18122977346278318
17073,United Kingdom,UK,1446.0899999999997,2011-08-22,2011-11-22,-18.0,0.25688073394495414
17075,United Kingdom,UK,813.7700000000001,2011-01-26,2011-11-22,-18.0,0.08832807570977917
17076,United Kingdom,UK,841.08,2010-12-10,2011-11-03,-37.0,0.057692307692307696
17078,United Kingdom,UK,378.2000000000001,2011-11-03,2011-11-03,-37.0,0.19444444444444442
17079,United Kingdom,UK,118.80000000000001,2011-09-22,2011-09-22,-79.0,0.08974358974358974
17080,United Kingdom,UK,285.5,2011-03-15,2011-11-17,-23.0,0.05204460966542751
17081,United Kingdom,UK,290.1600000000001,2011-10-24,2011-11-14,-26.0,0.30434782608695654
17082,United Kingdom,UK,2003.8500000000008,2011-01-25,2011-11-06,-34.0,0.04402515723270441
17083,United Kingdom,UK,1405.7799999999995,2011-02-09,2011-08-22,-110.0,0.06930693069306931
17084,United Kingdom,UK,2949.750000000002,2011-11-04,2011-11-04,-36.0,0.19999999999999998
17085,United Kingdom,UK,1555.05,2010-12-12,2011-08-08,-124.0,0.09668508287292818
17086,United Kingdom,UK,2050.079999999999,2011-10-07,2011-12-02,-8.0,0.6666666666666666
17088,United Kingdom,UK,1991.009999999999,2011-03-31,2011-11-11,-29.0,0.11067193675889328
17090,United Kingdom,UK,2041.8500000000006,2010-12-20,2011-12-05,-5.0,0.1384180790960452
17091,United Kingdom,UK,3802.8100000000018,2010-12-07,2011-12-07,-3.0,0.1335149863760218
17092,United Kingdom,UK,1777.7800000000007,2011-03-07,2011-10-20,-51.0,0.10108303249097474
17094,United Kingdom,UK,270.19999999999993,2011-01-21,2011-01-21,-323.0,0.021739130434782608
17095,United Kingdom,UK,1088.1999999999991,2011-01-09,2011-11-17,-23.0,0.06287425149700598
17096,United Kingdom,UK,992.6800000000003,2011-03-23,2011-11-24,-16.0,0.10727969348659003
17097,Spain,Europe,937.9199999999998,2010-12-09,2011-12-07,-3.0,0.13424657534246576
17100,United Kingdom,UK,971.74,2011-11-21,2011-11-21,-19.0,0.38888888888888884
17101,United Kingdom,UK,1621.7299999999998,2011-06-14,2011-11-29,-11.0,0.15730337078651685
17102,United Kingdom,UK,25.5,2011-03-23,2011-03-23,-262.0,0.026819923371647507
17105,United Kingdom,UK,665.7800000000004,2011-02-06,2011-07-03,-160.0,0.04575163398692811
17107,United Kingdom,UK,10380.429999999993,2011-03-06,2011-11-06,-34.0,0.12589928057553956
17109,United Kingdom,UK,869.6799999999998,2011-04-21,2011-11-10,-30.0,0.12068965517241378
17110,United Kingdom,UK,163.29999999999998,2011-06-27,2011-06-27,-166.0,0.04242424242424243
17111,United Kingdom,UK,248.60999999999999,2011-10-23,2011-10-23,-48.0,0.14893617021276595
17114,United Kingdom,UK,747.2199999999997,2011-01-09,2011-12-04,-6.0,0.1467065868263473
17115,United Kingdom,UK,806.8999999999997,2011-04-20,2011-12-01,-9.0,0.09012875536480687
17117,United Kingdom,UK,116.19999999999997,2011-02-24,2011-02-24,-289.0,0.024305555555555552
17118,United Kingdom,UK,157.02,2011-01-26,2011-01-26,-318.0,0.022082018927444793
17119,United Kingdom,UK,593.6099999999999,2011-10-11,2011-12-06,-4.0,0.23728813559322035
17120,United Kingdom,UK,307.46,2011-04-20,2011-04-20,-234.0,0.030042918454935622
17122,United Kingdom,UK,138.32,2011-08-12,2011-08-12,-120.0,0.058823529411764705
17123,United Kingdom,UK,345.29999999999995,2011-07-01,2011-07-01,-162.0,0.043478260869565216
17124,United Kingdom,UK,298.89,2011-06-07,2011-06-07,-186.0,0.03783783783783784
17125,United Kingdom,UK,259.35,2011-10-20,2011-10-20,-51.0,0.14
17126,United Kingdom,UK,991.8499999999999,2010-12-12,2011-07-10,-153.0,0.058011049723756904
17128,United Kingdom,UK,157.09,2011-01-09,2011-01-09,-335.0,0.02095808383233533
17131,United Kingdom,UK,2463.170000000001,2011-09-25,2011-12-04,-6.0,0.37333333333333335
17133,United Kingdom,UK,4892.24,2011-03-18,2011-11-24,-16.0,0.15789473684210525
17134,United Kingdom,UK,424.99999999999994,2011-03-20,2011-08-25,-107.0,0.05303030303030303
17135,United Kingdom,UK,1139.7299999999998,2010-12-03,2011-11-23,-17.0,0.09433962264150944
17138,United Kingdom,UK,380.5,2011-03-09,2011-03-09,-276.0,0.025454545454545455
17139,United Kingdom,UK,10585.569999999985,2011-02-24,2011-11-24,-16.0,0.21875
17140,United Kingdom,UK,465.32,2011-04-06,2011-04-06,-248.0,0.02834008097165992
17142,United Kingdom,UK,579.0,2011-04-14,2011-04-14,-240.0,0.02928870292887029
17144,United Kingdom,UK,984.5699999999998,2011-09-16,2011-12-08,-2.0,0.16666666666666666
17146,United Kingdom,UK,749.78,2010-12-16,2011-08-26,-106.0,0.05865921787709497
17147,United Kingdom,UK,1679.6400000000003,2011-02-01,2011-11-17,-23.0,0.09003215434083602
17148,United Kingdom,UK,124.88,2011-10-19,2011-10-19,-52.0,0.13725490196078433
17152,United Kingdom,UK,1503.5,2011-03-21,2011-05-29,-195.0,0.053231939163498096
17153,United Kingdom,UK,213.77999999999997,2011-11-15,2011-11-15,-25.0,0.29166666666666663
17154,United Kingdom,UK,329.34000000000003,2011-09-25,2011-09-25,-76.0,0.09333333333333334
17155,United Kingdom,UK,251.69999999999996,2011-06-15,2011-11-22,-18.0,0.0790960451977401
17157,United Kingdom,UK,306.54999999999995,2011-06-16,2011-12-02,-8.0,0.07954545454545454
17158,United Kingdom,UK,1266.9699999999993,2010-12-14,2011-11-07,-33.0,0.058333333333333334
17159,United Kingdom,UK,1534.7300000000002,2011-06-21,2011-11-18,-22.0,0.12280701754385964
17160,United Kingdom,UK,3518.0299999999993,2011-04-12,2011-11-08,-32.0,0.17427385892116182
17162,United Kingdom,UK,1707.2099999999996,2011-02-07,2011-11-11,-29.0,0.1377049180327869
17163,United Kingdom,UK,293.1,2011-09-22,2011-11-18,-22.0,0.1794871794871795
17164,United Kingdom,UK,2466.4000000000005,2011-03-11,2011-11-07,-33.0,0.12820512820512822
17165,United Kingdom,UK,158.68,2011-02-28,2011-02-28,-285.0,0.024647887323943664
17166,United Kingdom,UK,189.48999999999998,2011-05-20,2011-11-01,-39.0,0.06896551724137931
17169,United Kingdom,UK,816.8800000000006,2011-06-09,2011-10-13,-58.0,0.07650273224043716
17171,United Kingdom,UK,224.90999999999997,2011-02-23,2011-02-23,-290.0,0.02422145328719723
17172,United Kingdom,UK,313.26,2011-09-22,2011-09-22,-79.0,0.08974358974358974
17173,United Kingdom,UK,3755.6499999999987,2011-07-31,2011-12-04,-6.0,0.37404580152671757
17174,United Kingdom,UK,59.9,2011-05-06,2011-05-06,-218.0,0.03225806451612903
17175,United Kingdom,UK,1430.9400000000003,2011-02-16,2011-10-26,-45.0,0.0945945945945946
17176,United Kingdom,UK,306.13,2011-05-22,2011-05-22,-202.0,0.03482587064676617
17179,United Kingdom,UK,711.79,2010-12-13,2011-06-14,-179.0,0.05817174515235457
17180,United Kingdom,UK,780.3800000000001,2011-01-27,2011-10-14,-57.0,0.06645569620253165
17181,United Kingdom,UK,239.91999999999996,2010-12-01,2011-10-13,-58.0,0.03753351206434316
17183,United Kingdom,UK,3286.9099999999994,2011-08-26,2011-12-02,-8.0,0.39999999999999997
17186,United Kingdom,UK,144.0,2011-10-10,2011-10-24,-47.0,0.23333333333333334
17187,United Kingdom,UK,203.95,2011-04-27,2011-04-27,-227.0,0.030973451327433628
17188,United Kingdom,UK,2275.58,2010-12-12,2011-11-28,-12.0,0.11602209944751381
17189,United Kingdom,UK,384.3999999999999,2010-12-15,2011-08-25,-107.0,0.03899721448467967
17190,United Kingdom,UK,249.74,2011-05-16,2011-10-12,-59.0,0.06763285024154589
17191,United Kingdom,UK,2095.130000000001,2010-12-06,2011-11-11,-29.0,0.0951086956521739
17193,United Kingdom,UK,1674.4600000000003,2011-06-16,2011-11-04,-36.0,0.19886363636363635
17194,United Kingdom,UK,262.62,2010-12-14,2011-03-11,-274.0,0.03888888888888889
17197,United Kingdom,UK,1013.01,2011-11-10,2011-11-10,-30.0,0.24137931034482757
17198,United Kingdom,UK,692.2200000000003,2010-12-03,2011-11-16,-24.0,0.05660377358490566
17201,United Kingdom,UK,342.63,2011-10-17,2011-10-17,-54.0,0.1320754716981132
17203,United Kingdom,UK,3563.8499999999995,2011-10-10,2011-11-04,-36.0,0.35000000000000003
17204,United Kingdom,UK,1352.9100000000003,2011-03-21,2011-06-17,-176.0,0.07984790874524715
17205,United Kingdom,UK,384.08,2011-10-17,2011-10-17,-54.0,0.1320754716981132
17206,United Kingdom,UK,204.24,2011-10-17,2011-10-17,-54.0,0.1320754716981132
17211,United Kingdom,UK,2299.6700000000005,2010-12-05,2011-11-13,-27.0,0.15176151761517614
17212,United Kingdom,UK,226.85,2011-03-31,2011-03-31,-254.0,0.02766798418972332
17213,United Kingdom,UK,2741.080000000001,2010-12-08,2011-10-30,-41.0,0.11475409836065574
17214,United Kingdom,UK,984.1199999999998,2010-12-15,2011-10-10,-61.0,0.11699164345403901
17217,United Kingdom,UK,113.5,2011-04-19,2011-04-19,-235.0,0.02991452991452992
17218,United Kingdom,UK,1960.7200000000003,2010-12-06,2011-12-05,-5.0,0.1902173913043478
17219,United Kingdom,UK,114.23,2011-11-08,2011-11-08,-32.0,0.22580645161290322
17220,United Kingdom,UK,3198.250000000002,2010-12-10,2011-11-15,-25.0,0.1923076923076923
17221,United Kingdom,UK,335.13,2011-11-03,2011-12-02,-8.0,0.38888888888888884
17222,United Kingdom,UK,354.15,2011-10-05,2011-10-05,-66.0,0.1076923076923077
17223,United Kingdom,UK,426.7899999999999,2010-12-06,2011-02-02,-311.0,0.03804347826086957
17226,United Kingdom,UK,393.48999999999995,2011-02-04,2011-02-04,-309.0,0.022727272727272728
17227,United Kingdom,UK,939.3199999999999,2010-12-06,2011-11-21,-19.0,0.11413043478260869
17228,United Kingdom,UK,1906.0900000000015,2010-12-02,2011-11-24,-16.0,0.15053763440860216
17229,United Kingdom,UK,318.76000000000005,2011-07-20,2011-09-04,-97.0,0.09859154929577466
17230,United Kingdom,UK,3466.6700000000005,2010-12-15,2011-03-20,-265.0,0.07799442896935933
17231,United Kingdom,UK,3127.820000000003,2010-12-13,2011-11-27,-13.0,0.19390581717451522
17232,United Kingdom,UK,421.5200000000001,2011-11-25,2011-12-07,-3.0,1.0
17233,United Kingdom,UK,190.88,2011-11-04,2011-11-04,-36.0,0.19999999999999998
17234,United Kingdom,UK,149.89,2011-06-10,2011-06-10,-183.0,0.038461538461538464
17235,United Kingdom,UK,550.0600000000001,2010-12-02,2011-11-14,-26.0,0.03763440860215054
17236,United Kingdom,UK,916.1300000000001,2010-12-12,2011-11-27,-13.0,0.11602209944751381
17237,United Kingdom,UK,314.69,2011-11-17,2011-11-28,-12.0,0.6363636363636364
17238,United Kingdom,UK,3744.650000000001,2010-12-03,2011-12-07,-3.0,0.2830188679245283
17239,United Kingdom,UK,379.95000000000005,2011-01-31,2011-01-31,-313.0,0.022435897435897436
17242,United Kingdom,UK,1135.0399999999997,2011-06-12,2011-08-23,-109.0,0.07777777777777778
17243,United Kingdom,UK,8628.549999999997,2010-12-05,2011-12-08,-2.0,0.49322493224932246
17244,United Kingdom,UK,954.8999999999997,2011-10-17,2011-10-17,-54.0,0.1320754716981132
17245,United Kingdom,UK,171.45,2011-05-19,2011-05-19,-205.0,0.03431372549019608
17247,United Kingdom,UK,282.18999999999994,2011-11-24,2011-11-24,-16.0,0.4666666666666667
17248,United Kingdom,UK,318.65,2011-08-11,2011-08-11,-121.0,0.058333333333333334
17250,United Kingdom,UK,384.52,2011-03-23,2011-12-06,-4.0,0.053639846743295014
17251,United Kingdom,UK,283.28,2010-12-12,2010-12-12,-363.0,0.019337016574585635
17252,United Kingdom,UK,353.8599999999999,2011-06-06,2011-08-15,-117.0,0.07526881720430108
17253,United Kingdom,UK,178.26,2011-11-21,2011-11-21,-19.0,0.38888888888888884
17254,United Kingdom,UK,272.44000000000005,2011-11-24,2011-12-05,-5.0,0.9333333333333333
17255,United Kingdom,UK,298.40999999999997,2011-02-13,2011-10-30,-41.0,0.046822742474916385
17256,United Kingdom,UK,240.0,2011-01-31,2011-08-24,-108.0,0.04487179487179487
17259,United Kingdom,UK,603.3699999999998,2010-12-06,2011-07-14,-149.0,0.03804347826086957
17262,United Kingdom,UK,1253.3600000000001,2010-12-08,2011-10-18,-53.0,0.07650273224043716
17263,United Kingdom,UK,63.440000000000005,2011-05-15,2011-05-15,-209.0,0.03365384615384616
17265,United Kingdom,UK,562.8999999999999,2011-06-12,2011-07-24,-139.0,0.07777777777777778
17266,United Kingdom,UK,310.63999999999993,2011-07-15,2011-12-07,-3.0,0.14285714285714285
17267,United Kingdom,UK,317.61999999999995,2011-08-04,2011-08-04,-128.0,0.05511811023622047
17268,United Kingdom,UK,763.64,2011-04-08,2011-08-24,-108.0,0.1142857142857143
17272,United Kingdom,UK,2144.5299999999997,2011-03-22,2011-10-28,-43.0,0.10687022900763359
17274,United Kingdom,UK,111.98000000000002,2011-11-04,2011-11-04,-36.0,0.19999999999999998
17277,United Kingdom,UK,1065.3500000000001,2011-01-21,2011-04-26,-228.0,0.043478260869565216
17278,United Kingdom,UK,246.04000000000008,2011-04-12,2011-04-12,-242.0,0.029045643153526972
17279,United Kingdom,UK,187.83,2011-10-13,2011-10-13,-58.0,0.12280701754385964
17282,United Kingdom,UK,1703.4100000000003,2011-02-13,2011-08-01,-131.0,0.07023411371237459
